Name,Address,Latitude,Longitude,Rating,User Ratings Total,Random_Score
Key Food Supermarkets,"592 Malcolm X Boulevard, New York",40.8169438,-73.9384434,3.7,763,40.0
Key Food Supermarkets,"2630 Frederick Douglass Boulevard, New York",40.8196777,-73.9439039,3.9,466,59.0
Whole Foods Market,"1551 3rd Avenue, New York",40.7796707,-73.9529499,4.0,2728,
CTown Supermarkets,"630 East 169th Street, The Bronx",40.8311936,-73.9012711,3.4,144,
bp,"1865 Bruckner Boulevard, The Bronx",40.8262223,-73.86187679999999,3.2,17,
Food Universe Marketplace,"724 Hunts Point Avenue, The Bronx",40.8155092,-73.8865781,4.0,259,
FreshDirect,"2 Saint Ann's Avenue, The Bronx",40.8013096,-73.9192702,3.8,686,
Lucero Produce,"1250 Randall Avenue, The Bronx",40.81162589999999,-73.887901,4.4,220,
Romero Fruit Market,"835 East 152nd Street # 4, The Bronx",40.815314,-73.9040823,4.3,27,
Western Beef Supermarket,"1041 Prospect Avenue, The Bronx",40.825001,-73.9005281,4.0,1047,
Met Foodmarkets of Jackson Ave,"649 Jackson Avenue, The Bronx",40.81561230000001,-73.90850499999999,3.6,381,
Golden Apple Tree Supermarket,"745 Westchester Avenue, The Bronx",40.8178457,-73.9059611,3.6,127,
SuperFresh South Bronx,"459 East 149th Street, The Bronx",40.8154183,-73.9151832,4.2,1157,
ALDI,"3006 Third Avenue, The Bronx",40.8192658,-73.9135694,4.3,3145,
Food Fair Fresh Market,"1065 East 163rd Street, The Bronx",40.8211148,-73.8907638,3.9,490,
Foodtown of Third Avenue,"3100 Third Avenue, The Bronx",40.82151389999999,-73.9119437,3.8,465,
Food Universe Marketplace,"760 Melrose Avenue, The Bronx",40.8209325,-73.9153948,3.8,160,
Key Food Supermarkets,"1050 Westchester Avenue, The Bronx",40.8247759,-73.8913242,3.9,640,19.0
bp,"871 Melrose Avenue, The Bronx",40.82408849999999,-73.91420339999999,2.9,10,
Supermarket Needs Corporation,"1133 Southern Boulevard, The Bronx",40.8272876,-73.8922695,2.5,2,
FOOD BAZAAR,"445 East 163rd Street, The Bronx",40.8259059,-73.9109138,4.4,4475,
Food Universe Marketplace,"3470 Third Avenue, The Bronx",40.8299321,-73.9061108,4.1,325,
SuperFresh Bronx,"1188 Webster Avenue, The Bronx",40.831599,-73.9096276,4.0,448,
Food Universe Marketplace,"1334 Louis Niñé Boulevard, The Bronx",40.83193869999999,-73.8921565,4.1,351,
Western Beef Supermarket,"831 Rosedale Avenue, The Bronx",40.82186709999999,-73.8673161,3.5,445,
Associated Supermarket,"1585 Westchester Avenue, The Bronx",40.8293289,-73.8761087,4.1,905,
Associated Supermarkets of Mount Eden,"206 East 167th Street, The Bronx",40.83374329999999,-73.9165828,3.8,128,
FOOD BAZAAR,"535 East 170th Street #2301, The Bronx",40.835182,-73.9024601,4.2,3017,
Fine Fare Supermarkets,"1221 Fteley Avenue, The Bronx",40.8296674,-73.8721869,4.0,1391,
Pioneer Supermarkets,"2541 Adam Clayton Powell Junior Boulevard, New York",40.823184,-73.9375022,3.8,238,
Fine Fare,"59 East 167th Street, The Bronx",40.8356397,-73.920541,3.9,328,
bp,"3333 East Tremont Avenue, The Bronx",40.835102,-73.83013,3.9,18,
Golden Mango Supermarkets,"2300 Randall Avenue, The Bronx",40.8190041,-73.8446172,4.2,1291,
Key Food Supermarkets,"656 Castle Hill Avenue, The Bronx",40.8201256,-73.8479085,4.0,519,58.0
Met Foodmarkets of Soundview,"769 White Plains Road, The Bronx",40.8215381,-73.8588098,3.8,159,
bp,"1885 Westchester Avenue, The Bronx",40.8330139,-73.863213,2.1,24,
Chang Li Supermarket Inc.,"2079 Benedict Avenue, The Bronx",40.8350839,-73.85535200000001,4.1,898,
Key Food Supermarkets,"1535 Unionport Road, The Bronx",40.8365535,-73.8573784,4.0,393,80.0
Bravo Supermarkets,"1861 - 1869 Archer Street, The Bronx",40.8379856,-73.8643416,4.0,318,
Fine Fare Supermarkets,"1654 Metropolitan Avenue, The Bronx",40.840174,-73.855705,4.0,232,
bp,"91 Westchester Square, The Bronx",40.8408952,-73.8409638,3.9,75,
Super Foodtown of Throgg's Neck,"2945-65 Bruckner Boulevard, The Bronx",40.83436690000001,-73.8267489,4.2,1623,
SuperFresh Castle Hill,"1345 Castle Hill Avenue, The Bronx",40.8352453,-73.85229,3.6,399,
Foodtown of West Ave,"1489 West Avenue, The Bronx",40.83734310000001,-73.8615475,4.1,935,
Fine Fare Supermarkets,"3680 East Tremont Avenue, The Bronx",40.8272471,-73.8231775,3.7,840,
FOOD BAZAAR,"1630 Bruckner Boulevard, The Bronx",40.8226027,-73.87379059999999,4.3,3399,
Key Food Supermarkets,"1511 Metropolitan Avenue, The Bronx",40.83944439999999,-73.8588889,3.9,184,39.0
CTown Supermarkets,"100 Hugh J. Grant Circle, The Bronx",40.8323974,-73.86086569999999,4.0,886,
De Sola Provisions Inc,"355 Food Center Drive # B18, The Bronx",40.80672859999999,-73.8720055,4.0,4,
My Way Supermarket,"200 Soundview Avenue, The Bronx",40.8095237,-73.8551676,4.7,18,
Ai Mart College Point,"132-19 14th Avenue, College Point",40.7873236,-73.8358593,5.0,13,
bp,"128-02 14th Avenue, College Point",40.78520200000001,-73.84001200000002,2.5,24,
Key Food Supermarkets,"15-19 College Point Boulevard, Flushing",40.78361110000001,-73.8455556,3.9,380,-7.0
Taylor Superette Corp,"459 Taylor Avenue, The Bronx",40.81484630000001,-73.861553,4.4,38,
BAHARZ,"20-02 College Point Boulevard, Flushing",40.781568,-73.84611699999999,5.0,1,
Eat Fresh Supermarket,"20-04 College Point Boulevard, College Point",40.7814989,-73.846239,5.0,7,
Food Universe Marketplace,"1757 Randall Avenue, The Bronx",40.8168948,-73.86513819999999,3.9,420,
Target Grocery,"13505 20th Avenue, College Point",40.7837661,-73.83332639999999,4.4,421,
ALDI,"845 White Plains Road, The Bronx",40.82300369999999,-73.8590545,4.3,161,
ShopRite of Bruckner Blvd,"1994 Bruckner Boulevard, The Bronx",40.8241698,-73.8565832,4.3,2737,
Target Grocery,"815 Hutchinson River Parkway, The Bronx",40.82425149999999,-73.8375416,4.5,62,
S&W Supermarket & Deli,"4028 East Tremont Avenue, The Bronx",40.819506,-73.817734,4.2,410,
AR Refrigeration corp,"318 Faile Street, The Bronx",40.8074957,-73.8843103,5.0,1,
Raspberry Farm,"150-15 14th Avenue, Whitestone",40.7892077,-73.8131023,4.1,292,
Sweeney's Grocery Deli & Kitchen,"3136 Miles Avenue, The Bronx",40.8214366,-73.80879910000002,4.3,50,
Met Fresh of Whitestone,"24-11, 24-07 150th Street, Whitestone",40.7768862,-73.8144427,4.3,430,
Lizzie's Supermarket,"3201 Layton Avenue, The Bronx",40.835114,-73.8205172,3.6,100,
H Mart Northern 144,"144-72 Northern Boulevard, Flushing",40.7648194,-73.82091369999999,4.0,395,
Norion Super Market,"3410 Union Street, Flushing",40.7665774,-73.82764829999999,3.3,30,
SeasonFresh Supermarket,"3125 Downing Street, Flushing",40.7685498,-73.83568009999999,3.8,52,
H Mart Roosevelt,"142-41 Roosevelt Avenue, Flushing",40.7610782,-73.8246736,4.2,398,
KW Supermarket,"37-04 Union Street, Flushing",40.7621454,-73.8276262,4.2,80,
Bally 868 Food Market Corporation,"136-91 Roosevelt Avenue, Flushing",40.7605745,-73.8269464,4.1,16,
Fresh Food Market,"589 Middle Neck Road, Great Neck",40.8023826,-73.7356621,3.9,12,
King Kullen,"1430 Northern Boulevard, Manhasset",40.79153819999999,-73.6951121,4.1,808,
Everfresh Supermarket,"533 Middle Neck Road, Great Neck",40.8010374,-73.7347441,4.3,313,
Associated Supermarket of Great Neck,"181 Middle Neck Road, Great Neck",40.79400999999999,-73.733167,3.5,191,
bp,"208 Middle Neck Road, Great Neck",40.794253,-73.7339194,3.9,38,
bp,"1 Plandome Road, Manhasset",40.7930223,-73.69806009999999,2.7,13,
King Kullen Bakery Dept,"1430 Northern Boulevard, Manhasset",40.7915021,-73.6950993,,0,
Trader Joe's,"259 Allwood Road, Clifton",40.83653019999999,-74.15131459999999,4.6,4019,
ShopRite of Lodi,"175 Main Street, Lodi",40.8790996,-74.084924,4.2,2527,
ShopRite of Passaic on Paulison Ave,"503 Paulison Avenue, Passaic",40.86227299999999,-74.1399612,4.2,3158,
SuperFresh,"161 Jefferson Street, Passaic",40.862232,-74.12452499999999,4.2,1143,
CTown Supermarkets,"602 Main Avenue, Passaic",40.8595684,-74.12433109999999,4.2,893,
ALDI,"4 Memorial Drive Suite 1, Lodi",40.8754743,-74.085696,4.4,1184,
ALDI,"56 Lakeview Avenue, Clifton",40.87693029999999,-74.1370484,4.4,2274,
SuperFresh Clifton,"85 Ackerman Avenue, Clifton",40.8775373,-74.12173539999999,3.9,415,
Ema International Food,"278 Parker Avenue, Clifton",40.8771821,-74.1240419,4.8,207,
bp,"226 New Jersey 17, Hasbrouck Heights",40.85791760000001,-74.06842209999999,4.0,22,
J&J Store,"52 Aspen Place, Passaic",40.85960360000001,-74.1217479,3.8,4,
El Mercado De La Ocho,"100 8th Street, Passaic",40.8575872,-74.1096139,4.4,413,
Kathy Super Market,"195 Ackerman Avenue, Clifton",40.8764799,-74.12805279999999,4.5,32,
Biedronka,"501 River Drive 2nd Floor, Garfield",40.8750921,-74.11439759999999,4.6,185,
CTown Supermarkets,"218 Dayton Avenue, Clifton",40.8754672,-74.1220922,4.1,822,
Kosher Konnection,"200 Main Avenue, Passaic",40.8458959,-74.1273269,4.6,207,
Biedronka,"5 Locust Avenue, Wallington",40.8502152,-74.1142218,3.9,92,
Cholula mini market,"124 Passaic Street, Passaic",40.8624958,-74.11374169999999,5.0,2,
M.A.C Supermarket Inc,"61 4th Street, Passaic",40.8634394,-74.114806,4.3,56,
bp,"39 Monroe Street, Passaic",40.868318,-74.116906,2.5,21,
El Proyecto Supermarket,"44 Aspen Street, Passaic",40.8603036,-74.12212939999999,3.5,6,
ABC Supermarket,"303 Passaic Street, Passaic",40.86076200000001,-74.122339,3.6,11,
A & C Supermarket,"170 Market Street, Passaic",40.8675204,-74.1170133,5.0,4,
E T Supermarkets,"170 Market Street, Passaic",40.8675266,-74.11700789999999,4.2,13,
SuperBueno SuperMarket,"32 Monroe Street, Passaic",40.8684962,-74.116512,5.0,7,
Speedy D Supermarket,"247 Midland Avenue, Garfield",40.8730556,-74.10447959999999,5.0,2,
City Fresh Market,"55 Broadway, Passaic",40.8596212,-74.12855189999999,4.4,8,
El Bodegon supermarket,"119 Broadway, Passaic",40.8588639,-74.1299444,3.8,17,
P & M Supermarket,"263 Monroe Street, Passaic",40.865315,-74.1250063,5.0,2,
El Ideal Supermarket,"269 Monroe Street, Passaic",40.86513180000001,-74.12534939999999,4.4,32,
El Especial Supermarket,"278 Monroe Street, Passaic",40.8653409,-74.125877,4.7,71,
Plaza Mexico,"297 Monroe Street, Passaic",40.8645107,-74.12673199999999,4.2,891,
iFood Smartket,"137 Hope Avenue, Passaic",40.867928,-74.123356,,0,
EJ Concessions,"217 Brook Avenue, Passaic",40.8424333,-74.1339625,,0,
Amazon Fresh,"2 Memorial Drive, Lodi",40.87477709999999,-74.08635389999999,3.5,93,
Dominicanas Supermarket,"181 Hope Avenue, Passaic",40.8694739,-74.124464,4.0,6,
Aisle One Kosher,"217 Brook Avenue, Passaic",40.8421435,-74.1346528,4.9,394,
Bravo Supermarkets,"218 Dayton Avenue, Clifton",40.8754672,-74.1220922,4.8,18,
KB Supermarket,"924 Main Avenue, Passaic",40.86888099999999,-74.133161,4.7,54,
Food Universe Passaic,"514 Van Houten Avenue, Passaic",40.8564092,-74.1436937,4.4,15,
Price Rite Marketplace of Garfield,"59 Outwater Lane, Garfield",40.8819331,-74.1161616,4.4,1654,
Food Universe Clifton,"435 Lexington Avenue, Clifton",40.8757496,-74.13435319999999,4.4,248,
Sahara Fine Foods,"242 South Summit Avenue, Hackensack",40.8764767,-74.0644926,4.4,91,
Minimarket Clifton,"515 Clifton Avenue, Clifton",40.87367760000001,-74.1478226,3.5,2,
bp,"409 U.S. 46, Elmwood Park",40.8933561,-74.1070969,,0,
Stew Leonard's,"467 Allwood Road, Clifton",40.8409885,-74.15803509999999,4.3,156,
H Mart Little Ferry,"260 Bergen Turnpike, Little Ferry",40.8564643,-74.03396599999999,4.4,2419,
ShopRite of Hackensack,"500 South River Street, Hackensack",40.8626533,-74.0341122,4.1,2171,
ShopRite of Palisades Park,"201 Roosevelt Place, Palisades Park",40.8520206,-74.0045809,4.1,1894,
Giant Farmer's Market,"324 Main Street, Hackensack",40.8884201,-74.0399322,4.3,2211,
Village IGA,"201 Main Street, Ridgefield Park",40.85701509999999,-74.0248195,4.0,235,
Grocery la Universal,"07601, Hackensack",40.87859349999999,-74.0475455,4.6,8,
All nation mini supermarket,"214 -A Essex Street, Hackensack",40.8804846,-74.0532961,5.0,2,
Universal Food Markets,"154 State Street, Hackensack",40.8833815,-74.0446384,3.8,411,
Casa Delfina,"253 Main Street, Hackensack",40.8863309,-74.0418775,3.7,9,
bp,"366 Essex Street, Lodi",40.8871838,-74.06511139999999,2.9,9,
HAN MI Mart & Liquor,"220 Broad Avenue, Palisades Park",40.8462469,-73.9987938,2.4,165,
"Superfood Marketplace - Ridgefield, NJ","543 Shaler Boulevard, Ridgefield",40.83294909999999,-74.00251109999999,4.1,91,
Hackensack Market,"120 Passaic Street, Hackensack",40.8924421,-74.0442789,4.0,1126,
MAHARAJA HYPERMARKET,"389 Main Street, Hackensack",40.890705,-74.0398648,4.8,27,
Cedar Market,"646 Cedar Lane, Teaneck",40.8910056,-74.02821240000002,4.5,280,
KB'S African Market,"96 Anderson Street, Hackensack",40.8936723,-74.0431737,4.5,51,
H Mart Fort Lee,"112 Linwood Drive, 130 Linwood Plaza, Fort Lee",40.8610891,-73.97098380000001,3.9,303,
Jerry's Gourmet and More,"410 South Dean Street, Englewood",40.8813714,-73.983322,4.6,1045,
H Mart Leonia,"315 Broad Avenue, Leonia",40.8614304,-73.98781149999999,4.1,539,
H Mart Fort Lee Fresh,"1379 16th Street, Fort Lee",40.84568199999999,-73.979619,4.1,739,
ACME Markets,"2160 Lemoine Avenue, Fort Lee",40.8561878,-73.9650974,4.0,1207,
Mediterranean Gourmet,"490 Main Street, Fort Lee",40.8554854,-73.97776569999999,4.9,106,
HanNam Mart,"1475 Bergen Boulevard, Fort Lee",40.8514808,-73.98688360000001,4.2,1689,
Piccolo's Gastronomia Italiana,"484 Bergen Boulevard, Ridgefield",40.824467,-73.9970958,4.7,442,
Kikos Supermarket,"321 Anderson Avenue, Fairview",40.817416,-73.994401,4.0,378,
ABC Mart,"3505 Broadway, New York",40.8254663,-73.95151369999999,3.3,26,
Key Food Supermarkets,"3550 Broadway, New York",40.82675800000001,-73.949782,3.7,595,126.0
Super Foodtown of Washington Heights,"600 West 160th Street, New York",40.8359697,-73.9438286,4.3,708,
Nizam International Market,"608 Anderson Avenue, Cliffside Park",40.8251363,-73.98785819999999,4.3,415,
bp,"491 Route 4, Englewood",40.86786499999999,-73.973071,4.1,40,
bp,"1671 Bergen Boulevard, Fort Lee",40.857459,-73.981848,3.7,35,
Seoul Trading USA Co.,"360 South Van Brunt Street, Englewood",40.8854696,-73.9858078,4.0,23,
Target Grocery,"543 River Road, Edgewater",40.8139544,-73.98176149999999,3.0,4,
3550 Food Corporation,"3550 Broadway, New York",40.82671,-73.949726,4.5,2,
PapaSito Foodmarkets,"3605 Broadway, New York",40.8289583,-73.94910680000001,4.2,82,
Riverside Gourmet Market,"3779 Broadway, New York",40.834163,-73.94571239999999,4.3,45,
CTown Supermarkets,"3632 Broadway, New York",40.8292461,-73.9478894,3.7,498,
bp,"265 Nagle Avenue, New York",40.8630605,-73.9202512,3.5,8,
bp,"4353 Broadway, New York",40.8535526,-73.9342786,3.5,25,
bp,"1740 Jerome Avenue, The Bronx",40.8473956,-73.9122715,3.0,33,
African American Market,"292 East Burnside Avenue B, The Bronx",40.850708,-73.901625,4.8,22,
bp,"3936 10th Avenue, New York",40.86629279999999,-73.91798279999999,3.6,30,
Western Beef Supermarket,"2050 Webster Avenue, The Bronx",40.8513947,-73.8979155,4.2,3213,
Fine Fare Supermarkets,"4776 Broadway, New York",40.8656861,-73.9263722,4.0,890,
Food Universe Marketplace,"148 East 170th Street, The Bronx",40.8388932,-73.9147818,4.0,305,
CTown Supermarkets,"1750 University Avenue, The Bronx",40.8490757,-73.9167476,3.9,690,
bp,"2157 Amsterdam Avenue, New York",40.839094,-73.937234,4.0,96,
bp,"242 Dyckman Street, New York",40.86610679999999,-73.9283947,3.7,30,
Bravo Supermarkets,"210 East 170th Street, The Bronx",40.8382927,-73.9132209,4.2,678,
JAMA Deli Grocery Corporation,"1225 Ogden Avenue, The Bronx",40.83841020000001,-73.9264755,4.1,17,
Key Food Supermarkets,"1239 Saint Nicholas Avenue, New York",40.8434234,-73.93845759999999,3.9,757,13.0
Shop Fair of Washington Heights,"3871 Broadway, New York",40.8369343,-73.9431359,4.2,479,
Superior Market,"108 West 168th Street, The Bronx",40.83824000000001,-73.9246655,4.1,7,
Food Universe Marketplace,"72 Nagle Avenue, New York",40.8604296,-73.9287138,3.9,197,
Bravo Supermarkets,"156 West 170th Street, The Bronx",40.84127749999999,-73.9247276,4.0,242,
Williams Grocery Corp.,"257 Dyckman Street, New York",40.8666425,-73.9283574,4.6,11,
Pioneer Fresh of Highbridge,"1150-66 Woodycrest Avenue, The Bronx",40.8360561,-73.9250977,4.0,160,
Pioneer Supermarkets of Morris Heights,"107 Featherbed Lane, The Bronx",40.846431,-73.918553,4.1,214,
Bravo Supermarkets,"127 West Burnside Avenue, The Bronx",40.85410700000001,-73.91416219999999,4.1,411,
Compare Foods Supermarket,"3815 9th Avenue, New York",40.861968,-73.917963,4.4,361,
Super Foodtown of Bradhurst,"300 West 145th Street, New York",40.8227414,-73.9423338,4.1,3271,
CTown Supermarkets,"229 East Tremont Avenue, The Bronx",40.849244,-73.90460209999999,3.8,177,
Food Universe Marketplace,"5069 Broadway, New York",40.8705788,-73.915213,3.1,81,
Key Food Supermarkets,"4365 Broadway, New York",40.8540139,-73.9340528,3.8,636,83.0
PIONEER Supermarkets Bronx - Jerome Ave,"2262 Jerome Avenue, The Bronx",40.8582929,-73.90355679999999,3.9,308,
bp,"1862 Webster Avenue, The Bronx",40.8469723,-73.90105369999999,4.0,20,
bp,"2350 Jerome Avenue, The Bronx",40.8599274,-73.9026129,3.9,49,
Food Dynasty Supermarkets,"24 West Fordham Road, The Bronx",40.8625965,-73.9026362,4.1,399,
bp,"824 Allerton Avenue, The Bronx",40.865246,-73.8622058,4.0,41,
Pioneer Supermarkets,"3035 White Plains Road, The Bronx",40.8703727,-73.8673874,3.4,200,
Fine Fare Supermarkets,"3550 White Plains Road, The Bronx",40.87829310000001,-73.8654813,3.8,251,
Fine Fare Supermarkets,"320 East Gun Hill Road, The Bronx",40.87874929999999,-73.8738281,3.9,679,
CTown Supermarkets,"30 East 198th Street, The Bronx",40.870683,-73.8922827,3.9,441,
bp,"601 East Fordham Road, The Bronx",40.85862729999999,-73.88492210000001,4.0,150,
United Grocery,"838 East 180th Street, The Bronx",40.8456057,-73.8839692,5.0,2,
bp,"4068 Third Avenue, The Bronx",40.8433793,-73.8975888,3.7,51,
Pioneer Supermarkets of Fordham Manor,"2400 Ryer Avenue, The Bronx",40.85986709999999,-73.897575,3.8,356,
City Fresh Market,"2477 Valentine Avenue, The Bronx",40.8616438,-73.8963416,4.1,171,
Cherry Valley Marketplace,"421 East 189th Street, The Bronx",40.8604501,-73.8918013,4.0,751,
CTown Supermarkets,"1761 Southern Boulevard, The Bronx",40.8375743,-73.8880179,3.5,191,
Food Universe Marketplace,"312 East 194th Street, The Bronx",40.8643607,-73.8918893,3.8,176,
CTown Supermarkets,"5249 Broadway, New York",40.87580869999999,-73.9086986,3.7,309,
Cherry Valley Marketplace,"2852 Webster Avenue, The Bronx",40.8665953,-73.8837593,4.0,1427,
Alsadi meat halal/ محلات السعدي,"1883 White Plains Road, The Bronx",40.8471532,-73.867025,4.4,224,
bp,"3059 Webster Avenue, The Bronx",40.87047,-73.87862799999999,3.1,18,
Food Choice Market,"2244 White Plains Road, The Bronx",40.85868599999999,-73.867218,4.0,593,
Battaglias Market,"2503 Eastchester Road, Pelham Gardens",40.8629224,-73.84372119999999,4.4,240,
Foodtown of Allerton Avenue,"1000 Allerton Avenue, The Bronx",40.8652229,-73.85849759999999,4.1,954,
Food Universe Marketplace,"119 Einstein Loop North, The Bronx",40.8646013,-73.82210309999999,3.5,95,
Monte Grab & Go Market,"1790 Eastchester Road, The Bronx",40.848881,-73.8447789,4.1,437,
Big Deal Foodtown,"1018 Morris Park Avenue, The Bronx",40.8482476,-73.8555179,4.3,868,
Pruzzo's,"2937 Westchester Avenue, The Bronx",40.8468568,-73.8327903,4.4,927,
ALDI,"1750 East Gun Hill Road Suite B, The Bronx",40.8632091,-73.8349915,4.3,4115,
Foodtown of Boston Road,"3471 Boston Road, The Bronx",40.8767747,-73.8477078,4.1,1035,
Fine Fare Supermarkets,"3315 White Plains Road, The Bronx",40.8736229,-73.8673019,4.0,287,
bp,"641 East Gun Hill Road, The Bronx",40.87797,-73.86759169999999,3.5,13,
Food Universe Marketplace,"111 Dreiser Loop, The Bronx",40.8768272,-73.8289108,3.6,118,
CTown Supermarkets,"3970 Laconia Avenue, The Bronx",40.88397070000001,-73.84908709999999,3.7,316,
Foodtown of White Plains,"3734 White Plains Road, The Bronx",40.882318,-73.863063,4.1,708,
Associated Supermarkets of Edenwald,"4141 Laconia Avenue, The Bronx",40.8882658,-73.84710179999999,3.9,430,
SY Grace West Indian Supermarket,"4018b Boston Road, The Bronx",40.88386129999999,-73.8318808,4.4,844,
Western Beef Supermarket,"1564 Southern Boulevard, The Bronx",40.8351484,-73.8886204,4.0,556,
Key Food Supermarkets,"3515 Jerome Avenue, The Bronx",40.8824642,-73.8819932,3.6,623,1.0
Fine Fare Supermarkets,"1199 East 233rd Street, The Bronx",40.88946320000001,-73.8436203,4.0,558,
ShopRite of Pelham Parkway,"847 Pelham Parkway, Pelham",40.8917584,-73.82057019999999,4.3,4419,
Key Food Supermarkets,"3151 Westchester Avenue, The Bronx",40.8504111,-73.83046390000001,4.2,1571,17.0
Key Food Supermarkets,"2722 East Tremont Avenue, The Bronx",40.842222,-73.84534529999999,3.9,390,16.0
CTown Supermarkets,"385 City Island Avenue, The Bronx",40.849233,-73.7875751,4.3,81,
Food Universe Marketplace,"2061 Bartow Avenue, The Bronx",40.87061080000001,-73.8284029,3.8,192,
CO-OP CITY AFRICAN MARKET Inc.,"2829 Edson Avenue, The Bronx",40.8686239,-73.83377709999999,4.4,249,
Antillana SuperFood Marketplace,"2750 East Tremont Avenue, The Bronx",40.8419829,-73.8444184,5.0,1,
Zerega Bazar - Al Aqsa Halal Meat 3 | Supermarket in Bronx,"2409 Westchester Avenue, The Bronx",40.8374272,-73.8462643,4.0,36,
FINE FARE SUPERMARKETS,"3040 Eastchester Road, The Bronx",40.8703823,-73.8428665,4.2,26,
bp,"3804 Boston Road, The Bronx",40.881189,-73.838301,3.1,11,
Amoco,"4090 Boston Road, The Bronx",40.8856,-73.82809,,0,
ADI's Supermarket,"1375 Castle Hill Avenue, The Bronx",40.8357355,-73.8524607,3.7,6,
Grameen Bazaar,"2169 Starling Avenue, The Bronx",40.83642899999999,-73.8529089,4.7,6,
Hasan Super Market,"2165 Starling Avenue, The Bronx",40.8363671,-73.8530439,4.9,30,
Palm Tree Marketplace,"3717 Boston Road, The Bronx",40.8806672,-73.8411272,4.2,1808,
Amoco,"4394 Boston Post Road, Pelham",40.8908525,-73.81743999999999,4.2,28,
Ittadi Bazaar Halal Food Market,"2111 Starling Avenue, The Bronx",40.8363041,-73.8546558,3.9,51,
Al Aqsa Halal Meat Supermarket | Bronx,"2109 Starling Avenue, The Bronx",40.8364162,-73.8548169,4.2,651,
Spice Up Supermarket and Halal Food,"1002 Castle Hill Avenue, The Bronx",40.8278298,-73.849897,4.4,38,
Premium Halal Meat & Fish,"1500 Olmstead Avenue, The Bronx",40.8362211,-73.8550302,3.7,48,
KHALIL SUPERMARKET,"1455 Unionport Road, The Bronx",40.8354074,-73.8556579,3.3,23,
Lidl,"840 Pelham Parkway, Pelham",40.8926903,-73.81792080000001,5.0,3,
Target Grocery,"101 Shore Road, Port Washington",40.8413224,-73.7041746,5.0,4,
